voice,speaker,text_ja
RYU_b404_017,bg,「いででっ、何すんだ水菜萌っ」
RYU_b404_018,bg,「はぁ？　いいじゃねーか、別に。俺、まだ来たばっかだし」
RYU_b404_019,bg,「おいっ、押すなって」
RYU_b405_001,bg,「気をつけろよナツ。女はな、思わせぶりな態度を見せて気を惹くくせに、実はなんでもないってのがあり得るんだ……」
RYU_b405_002,bg,「ぜってーこいつ俺に気があるだろう！……って態度なのにだぞ？　なのに、“勘違いさせちゃってゴメン”とか言うんだよ！」
RYU_b405_003,bg,「いいか。生きて帰れよ」
RYU_b406_001,bgm,「驚いて声もでねーか」
RYU_b406_002,bgm,「生まれた日だろうが」
RYU_b406_003,bgm,「もっと楽しそうにしろよー、ノリが悪いぞ」
RYU_b406_004,bgm,「お祝いだからな、楽しもうぜ」
RYU_b406_005,bg,「アンプ通して音が出せるなんて、最高だぜ……！！」
RYU_b406_006,bg,「わかってるって」
RYU_b406_007,bg,「お、いいな。セッションしようぜ」
RYU_b406_008,bg,「よぉ、おまえも来てくれたのか」
RYU_b406_009,bg,「この町じゃ夜遊びなんてできねーもんな」
RYU_b406_010,bgm,「屋上で花火やろうぜ！」
RYU_b406_011,bgm,「まあ待て、花火ってのはな、順序があるんだ。まずはこっちの手持ちのやつからだ」
RYU_b406_012,bg,「んなの決まってるだろう。火を点けて、あとは飛び散る火花を見て楽しむ」
RYU_b406_013,bg,「何がって、おまえ……何が楽しいんだろうな？」
RYU_b406_014,bg,「だいじょうぶ、今は沢山いるぞ」
RYU_b406_015,bg,「なーにびびってんだよ」
RYU_b406_016,bgm,「ようし、発射台作るぞ。ビン持ってこい！」
RYU_b406_017,bg,「まあ見てろって」
RYU_b406_018,bgm,「じゃあ特別に打ち上げ主任をおまえに任そう、アトリ」
RYU_b406_019,bg,「ビンを上向きに置いて、花火の柄の部分を差すんだ」
RYU_b406_020,bg,「そして導火線に火を点ける」
RYU_b406_021,bgm,「まてまて、順番な」
RYU_b406_022b,bgm,「もう全部上げちまったか」
RYU_b406_023,bgm,「そいつは最後にとっておいたんだ。特大の打ち上げ花火をな」
RYU_b406_024,bgm,「みんなー、注目だーーーー」
RYU_b406_025,bgm,「最後にでっかいの行くぞーー」
RYU_b406_026,bgm,「そうだな……じゃあ、ナツ」
RYU_b406_027,bgm,「おまえだけやってないだろ。でっかい花火、咲かせてくれよ」
RYU_b406_028,bgm,「何言ってんだよ。俺たちをここまで引っ張ってきた張本人が」
RYU_b406_029,bg,「あぶないぞ、離れろ！」
RYU_b406_030,bg,「たーーまやーーーー」
RYU_b406_031,bgm,「あー、はしゃいだはしゃいだ。片付けすっかー」
RYU_b406_032,bgm,「おう、じゃあな」
RYU_b407_001,bgm,「阿夏」
RYU_b407_002,bg,「阿夏，喂——」
RYU_b407_003,bg,「听说要走了？」
RYU_b407_004,bg,「当然成咯。我可是你的好哥们」
RYU_b407_005,bgm,「哟，废柴萝卜子」
RYU_b407_006,bgm,「把这个电缆和伊甸连在一起就可以了吧」
RYU_b407_007,bgm,「那么关键的伊甸在哪里……？」
RYU_b407_008,bgm,「稍微起了点雾……空气变得好潮湿」
RYU_b407_009,bg,「看到了！」
RYU_b407_010,bgm,「怎么登陆？总不能在这种大浪里冲进去吧」
RYU_b407_011,bg,「为什么底下有这种地方？」
RYU_b407_012,bg,「原来如此……」
RYU_b407_013,bg,「……」
RYU_b407_014,bg,「……会回来的吧？」
RYU_b407_015,bg,「我是说你，阿夏」
RYU_b407_016,bg,「我就在这里等你」
RYU_b407_017,bgm,「去吧」
RYU_b407_018,bg,「亚托莉」
RYU_b407_019,bgm,「和你拌嘴很开心」
RYU_b407_020,bgm,「……」
RYU_b407_021,bgm,「……嗯」
RYU_b501_001,bgm,「なんか最近、夜中によく集まるな」
RYU_b501_002,bgm,「おう、今日もでっかい花火が見られるぞ」
RYU_b501_003,bgm,「ついに学者先生から“救世主”になったな。ほら、キンキンに冷えたソーダだ」
RYU_b501_004,bg,「……」
RYU_b501_005,bg,「……そっか。そう言うだろうと思っていたよ」
XXA_b201_001,bg,「うげー、全然わかんねー。家で自習してたんだけどなぁ。水菜萌～ヘルプミー」
XXA_b201_002,bg,「だろうと思った」
XXA_b201_003,bg,「お……おう。ここなんだけど……（モジモジ）」
XXA_b201_004,bg,「ありがとう……夏生君。教え方、上手だね」
XXA_b201_005,bg,「うん、前にいた先生よりずっと上手だよ。……カッコイイし」
XXA_b201_006,bg,「アトリっちはやーい。さすがだねー」
XXA_b203_001,bg,「夏生君、ピアノとか弾けちゃうんだ……顔もカッコいいし勉強できるし完璧じゃん！？」
XXA_b203_002,bgm,「夏生君がピアノ弾いてるとこ、マジ神なんですけどっ」
XXA_b204_001,bg,「やったー、数学潰れたー」
XXA_b204_002,bg,「ハナちゃーん、保健体育って何するんですかー？」
XXA_b204_003,bg,「うっさいなー、自分だっていないくせに！」
XXA_b204_004,bgm,「アトリっち、もしかして告られたの？」
XXA_b204_005,bgm,「そんでそんで？　アトリっちはどうしたの？」
XXA_b204_006,bgm,「きゃーーーーーーーーーーーーっ♪」
XXA_b204_007,bg,「クッ……初等部の子に言われるとダメージでかい」
XXA_b204_008,bgm,「わかるわー、あたしも前に彼氏いた時、あたしより男友達といる時の方が楽しそうですっげームカついたもん」
XXA_b204_009,bgm,「お、万年片想いの水菜萌が言うと、説得力ありますなぁ」
XXA_b204_010,bgm,「……またしても小学生に諭される」
XXA_b204_011,bgm,「竜司君のスケベー」
XXA_b204_012,bgm,「男子は何してたの？」
XXA_b204_013,bgm,「……やるじゃん、男子」
XXA_b206_001,bg,「うわー、水菜萌って案外スタイルいいよねー」
XXA_b206_002,bg,「夏生君に見せてきなよ」
XXA_b206_003,bg,「そういやあのふたり、どうなったんだろうね」
XXA_b206_004,bg,「あ、見たーい」
XXA_b206_005,bgm,「それって、水菜萌の胸に溺れそうって意味？」
XXA_b206_006,bgm,「アトリっち、ちょっとおいで」
XXA_b206_007,bg,「人の恋路にずけずけ踏み込むものじゃないよ。……私らが言えた義理じゃないけど」
XXA_b206_008,bg,「恋する少女には、秘めておきたい気持ちもあるって事」
XXA_b206_009,bgm,「おーい部長さーん。くっちゃべってないで手動かしなよー」
XXA_b207_001,bgm,「すごいじゃん！！！！」
XXA_b302_001,bg,「そうだそうだー」
XXA_b302_001a,bg,みよ
XXA_b302_002,bg,「えーー！　水菜萌も、いつもテスト嫌いって言ってたじゃん裏切り者ー」
XXA_b302_003,bg,「はぁ、なるほど～。アトリっちは賢いロボットさんだねぇ」
XXA_b302_004,bg,「私もー。さっぱりだったぁ～～」
XXA_b302_005,bg,「それ得意げに言う事じゃないって……」
XXA_b401_001,bgm,「あ、夏生君。おひさー」
XXA_b401_002,bgm,「うん。つーか、一緒じゃないの？」
XXA_b401_003,bgm,「じゃーねー」
XXA_b402_001,bg,「アトリっち、今日も部活お休みかー」
XXA_b402_002,bgm,「あの子いないと退屈だな～」
XXA_b402_003,bgm,「アトリっちいいよねぇ、夏生君の傍にいられてさー。一緒に住んでんでしょう？」
XXA_b402_004,bgm,「むむー」
XXA_b402_005,bgm,「水菜萌んちのお父さんって、町長さんじゃん。夏生君、あの年でもうそんな有力者とコネ作ってるとか、将来有望すぎない？」
XXA_b402_006,bgm,「ねぇ、いいの？　夏生君をアトリっちに取られちゃって。神白さんちの婿養子にぴったりなんじゃない？」
XXA_b402_007,bgm,「素直になりなさいって。せめて告白くらいしとかないと、後々引きずるわよ～。経験者は語るってやつ」
XXA_b402_008,bg,「お、キャサリンせんせー」
XXA_b402_009,bg,「……“その名前で呼ぶな”ってやつ、やんないんだ」
XXA_b402_010,bg,「サルベージ屋に連れてってくれないって、拗ねてたよね」
XXA_b402_011,bg,「……変なキャサリン。こないだからおかしいよね」
XXA_b402_012,bg,「……誰だろう、あの人」
XXA_b402_013,bg,「ちょっとアンタ、いったい何者よ！こんな事して、警察に捕まるわよ！」
XXA_b402_014,bg,「……あんなやつ、３人いればやっつけられるんじゃない？」
XXA_b402_015,bg,「何、あの左手……機械なの？」
XXA_b402_016,bg,「だからアトリっち、部活来なかったんだ。でも先生、なんでそんな事したの……？」
XXA_b402_017,bg,「あれ、アトリっちじゃない……？」
XXA_b402_018,bg,「水菜萌っ！！？」
XXA_b403_001,bgm,「きゃああああーーーーーーッッ！！！？」
XXA_b403_002,bgm,「水菜萌……」
XXA_b403_003,bgm,「あ……夏生君……」
XXA_b403_004,bgm,「知らない男の人が来て、キャサリン先生を撃って……」
XXA_b403_005,bgm,「うん……なんか電気ショックの銃みたいなので……」
XXA_b403_006,bgm,「……そいつに連れて行かれちゃった。水菜萌も一緒に……。私……恐くて……ひっく……えぐ」
XXA_b403_007,bgm,「水菜萌の声だっ」
XXA_b406_001,bg,「水菜萌ー、来たよーー」
XXA_b406_002,bg,「アトリっちのお誕生会でしょ。こないわけにはいかないわよ」
XXA_b406_003,bg,「アトリーん、ハッピーバースデイ」
XXB_b111_001,bg,「敵が攻めてきたってほんと？」
XXB_b111_002,bg,「こわいよぉ」
XXB_b111_003,bg,「気をつけてね……」
XXB_b111_004,bg,「ヒットマンが……」
XXB_b112_001,bg,「ワタシベンキョーダイスキ……ワタシベンキョーダイスキ……」
XXB_b112_002,bgm,「さようなら、みなも先生」
XXB_b113_001,bgm,「はぁ、はぁ、セーフ」
XXB_b113_002,bgm,「赤とか青のコードもある……」
XXB_b113_003,bgm,「むずかしそう……」
XXB_b113_004,bgm,「待ってよぉっ」
XXB_b113_005,bgm,「私のもっ」
XXB_b113_006,bg,「……でっかければいいってものじゃないと思う」
XXB_b113_007,bgm,「でも自転車のタイヤ、どうやって取るの」
XXB_b113_008,bg,「悪口言ってごめんなさい……」
XXB_b113_009,bgm,「かして、やってあげる」
XXB_b113_010,bg,「……」
XXB_b113_011,bg,「……これだけ？」
XXB_b113_012,bg,「教室にある扇風機……動く？」
XXB_b113_013,bg,「……うん」
XXB_b121_001,bg,「高校生なのに船を持ってるなんて……悪い事して稼いだお金だよきっと」
XXB_b121_002,bgm,「みなもちゃん、普通にアウトだと思う」
XXB_b121_003,bgm,「みなもちゃん、カニちょうだいっ」
XXB_b121_004,bg,「あ……熱い……」
XXB_b122_001,bg,「ほんとだね」
XXB_b122_002,bg,「あーーん、やめてよーー」
XXB_b122_003,bg,「みなもちゃんとお味噌汁作った」
XXB_b122_004,bg,「死んじゃうの……？」
XXB_b122_005,bg2,「うん……」
XXB_b123_001,bg,「とおるクンっ」
XXB_b123_002,bg,「ごめんなさい……」
XXB_b123_003,bg,「扇風機動く……？」
XXB_b123_004,bgm,「なつき先生」
XXB_b123_005,bg,「わぁ～～～なにこれ～～～～！！」
XXB_b123_006,bg,「寝ないで遊んでいられるね」
XXB_b123_007,bg,「はぅ～～、扇風機すずしいー」
XXB_b203_001,bgm,「お歌がうたえるね」
XXB_b203_002,bgm,「音楽の時間、どんな歌うたうんだろう」
XXB_b203_003,bg,「あれがいい、あのカエルのやつ」
XXB_b203_004,bgm,「なぁに、この曲……」
XXB_b204_001,bg,「……」
XXB_b204_002,bg,「う、うん……とおるクンがね、好きって言ってくれた」
XXB_b204_003,bg,「えっと……友達とか家族の“好き”はＬＩＫＥで、恋してる人への“好き”がＬＯＶＥ」
XXB_b204_004,bgm,「あのね、アトリちゃん。アトリちゃんの告白は伝わらなかったでしょ？」
XXB_b204_005,bgm,「それは気持ちがこもってなかったからだと思うの。言葉で意味を伝えるだけじゃダメなんだよ。気持ちを伝えないとだから」
XXB_b302_001,bg,「そんなのやだぁ……」
XXB_b302_001a,bg,みよ
XXB_b406_001,bg,「おめでとうアトリちゃん♪」
XXB_b406_002,bgm,「お友達の誕生日はみんなでお祝いするの」
XXC_b202_001,bgm,「あらあら、リュウちゃん」
XXC_b202_002,bgm,「おばさんじゃないでしょ。お姉さん♪」
XXC_b202_003,bgm,「ナツくん、久しぶりね。元気だった？」
XXC_b202_004,bgm,「いいのよう、のん子さんが亡くなって大変でしょう。いつでも頼ってくれていいからね」
XXC_b202_005,bgm,「なんだったら、うちに婿養子に来ちゃう？なーんて」
XXC_b202_006,bgm,「それともぉ、そういうの抜きでおばさんの子供になっちゃう？」
